text,text_en,cmp_code,eu_code,party_id,year,sentence_id,cmp_code_clean,gpt_migration
"Es ist gut, dass die Einbürgerungsreform Mehrstaatlichkeit generell zulässt, aber die hohen Einkommenshürden wurden verschärft.","It is good that the naturalization reform generally allows multiple nationalities, but the high income hurdles have been tightened.",607.2,,41223,2025,41223_2025_72485,607.2,1.0
"Wir wollen, dass die Einbürgerung nicht mehr vom Geldbeutel abhängt.",We want naturalization to no longer depend on your wallet.,503,,41223,2025,41223_2025_72486,503,1.0
Nach fünf Jahren Aufenthalt in der Bundesrepublik soll jeder einen Rechtsanspruch auf Einbürgerung haben.,"After five years of residence in Germany, everyone should have a legal right to naturalization.",607.2,,41223,2025,41223_2025_72487,607.2,1.0
"Wir fordern Legalisierungsmöglichkeiten für Menschen ohne Aufenthaltsstatus und effektive Bleiberechtsregelungen für Menschen, die mit einem unsicheren Aufenthaltsstatus oder mit Kettenduldungen leben müssen.",We demand legalization options for people without residence status and effective right of abode regulations for people who have to live with an insecure residence status or chain tolerations.,607.2,,41223,2025,41223_2025_72488,607.2,1.0
"Abschiebungen, insbesondere in Krieg, Verfolgung und Elend oder als Form der Doppelbestrafung, lehnen wir ab.","We reject deportations, especially to war, persecution and misery or as a form of double punishment.",201.2,,41223,2025,41223_2025_72489,201.2,1.0
Straftäter*innen müssen unabhängig vom Aufenthaltsstatus ein reguläres Strafverfahren im Inland erhalten und gegebenenfalls Haftstrafen im Inland verbüßen.,"Offenders must receive regular criminal proceedings in Germany regardless of their residence status and, if necessary, serve prison sentences in Germany.",503,,41223,2025,41223_2025_72490,503,1.0
"Wir wollen ein Bundespartizipationsgesetz, um Menschen mit Migrationsgeschichte besser einzubeziehen und mehr in der Gesellschaft zu repräsentieren.",We want a Federal Participation Act to better include people with a history of migration and give them more representation in society.,503,,41223,2025,41223_2025_72491,503,1.0
"Dazu gehören eine Quote, um den Anteil von Menschen mit Migrationsgeschichte in der öffentlichen Verwaltung entsprechend ihrem Anteil an der Bevölkerung zu erhöhen, und ein Partizipationsrat, der in wichtige Entscheidungen in Wirtschaft, Wissenschaft und Politik einbezogen wird.","This includes a quota to increase the proportion of people with a history of migration in public administration in line with their proportion of the population and a participation council that is involved in important decisions in business, science and politics.",503,,41223,2025,41223_2025_72492,503,1.0
Migrantische Selbstorganisationen müssen im Partizipationsrat vertreten sein.,Migrant self-organizations must be represented in the Participation Council.,607.2,,41223,2025,41223_2025_72493,607.2,1.0
"Damit gleiche Teilhabe nicht nur im öffentlichen Dienst, sondern in allen Lebensbereichen möglich wird, soll es Quoten für von Diskriminierung betroffene Personengruppen wie Menschen mit Migrationsgeschichte und von Rassismus Betroffene auch auf dem privaten Arbeitsmarkt, in der Politik, in Kultur und Medien sowie in allen öffentlich geförderten Einrichtungen geben.","To ensure equal participation not only in the public sector, but in all areas of life, there should be quotas for groups affected by discrimination, such as people with a history of migration and those affected by racism, in the private labor market, in politics, culture and the media as well as in all publicly funded institutions.",503,,41223,2025,41223_2025_72494,503,1.0
"Zudem fordern wir eine grundlegende Reform des Allgemeinen Gleichbehandlungsgesetzes (AGG), die insbesondere die Klagefristen verlängert, ein Verbandsklagerecht vorsieht, die Diskriminierungsformen „Staatsangehörigkeit“, „Aufenthaltsstatus“, „familiärer Status“ und „sozialer Status“ umfasst und auch staatliches Handeln einbezieht.","In addition, we are calling for a fundamental reform of the General Equal Treatment Act (AGG), which in particular extends the time limits for legal action, provides for the right of associations to bring legal action, covers the forms of discrimination ""nationality"", ""residence status"", ""family status"" and ""social status"" and also includes state action.",503,,41223,2025,41223_2025_72496,503,1.0
Die Zuständigkeit für Migration und Integration muss dem Bundesinnenministerium entzogen werden.,Responsibility for migration and integration must be taken away from the Federal Ministry of the Interior.,607.2,,41223,2025,41223_2025_72501,607.2,1.0
Wir fordern ein Bundesministerium für Migration und Partizipation.,We call for a Federal Ministry for Migration and Participation.,607.2,,41223,2025,41223_2025_72502,607.2,1.0
"Zivilgesellschaftliche Gruppen, die sich gegen Rassismus, Antisemitismus, Homo- und Transfeindlichkeit, Antiziganismus, antimuslimischen Rassismus und für mehr Demokratie engagieren, sowie Flüchtlingsräte, migrantische Verbände, selbstverwaltete Beratungsangebote und die Selbstorganisation von Migrant*innen wollen wir durch ein Demokratiefördergesetz stärken und endlich dauerhaft fördern (Kapitel 16)","We want to strengthen civil society groups that work against racism, anti-Semitism, homophobia and trans-hostility, antiziganism, anti-Muslim racism and for more democracy, as well as refugee councils, migrant associations, self-managed counselling services and the self-organization of migrants through a democracy promotion law and finally support them permanently (Chapter 16)",606.1,,41223,2025,41223_2025_72505,606.1,1.0
"Wir setzen uns für eine umfassende Visaliberalisierung sowie für ein offenes und solidarisches Einwanderungsrecht ein, das sich nicht mehr am Maßstab Herkunft oder ökonomische Verwertbarkeit orientiert, sondern Teilhabe und Partizipation für alle ermöglicht.","We are committed to comprehensive visa liberalization and an open and solidarity-based immigration law that is no longer based on origin or economic usability, but enables participation for all.",607.2,,41223,2025,41223_2025_72506,607.2,1.0
Auch Migration aus sozialen und wirtschaftlichen Motiven ist ein legitimes individuelles Bedürfnis.,Migration for social and economic reasons is also a legitimate individual need.,602.2,,41223,2025,41223_2025_72507,602.2,1.0
"Bei der weiteren Ausgestaltung der Einwanderungsregeln im Aufenthaltsgesetz drängen wir vor allem auf Verbesserungen aus menschenrechtlicher Perspektive, bspw. bei Regeln zum Familiennachzug.","In the further development of immigration rules in the Residence Act, we are pushing for improvements from a human rights perspective, for example in the rules on family reunification.",201.2,,41223,2025,41223_2025_72508,201.2,1.0
"Migrationsabkommen mit Herkunfts- und Transitstaaten, die vor allem der Abschottung Europas und erleichterten Abschiebungen dienen sollen, lehnen wir ab.",We reject migration agreements with countries of origin and transit states that are primarily intended to seal off Europe and facilitate deportations.,201.2,,41223,2025,41223_2025_72509,201.2,1.0
"Besonders häufig sind Migrantinnen und Migranten gezwungen, zu skandalösen Löhnen zu arbeiten.",Migrants are particularly often forced to work for scandalous wages.,705.0,,41223,2009,41223_2009_72845,705,1.0
und von Menschen mit Migrationshintergrund;,and people with a migration background;,705.0,,41223,2009,41223_2009_72879,705,1.0
familienpolitische Leistungen für alle in Deutschland lebenden Kinder und Familien unabhängig von Staatsbürgerschaft und Aufenthaltsstatus auszahlen;,"pay family policy benefits for all children and families living in Germany, regardless of citizenship and residence status;",503.0,,41223,2009,41223_2009_73221,503,1.0
Deutschland ist ein Einwanderungsland.,Germany is a country of immigration.,607.0,,41223,2009,41223_2009_73497,607,1.0
"Quoten, Kontingente und Punktesysteme sind Instrumente einer menschenverachtenden, selektiven Einwanderungspolitik.","Quotas, quotas and points systems are instruments of an inhumane, selective immigration policy.",705.0,,41223,2009,41223_2009_73499,705,1.0
Wir wollen die Rechte und Chancen der Migrantinnen und Migranten stärken.,We want to strengthen the rights and opportunities of migrants.,705.0,,41223,2009,41223_2009_73500,705,1.0
Der Familiennachzug muss sowohl Kindern als auch gleich- und andersgeschlechtlichen Lebenspartnerinnen und -partnern sowie Familienangehörigen zweiten Grades möglich sein.,Family reunification must be possible for children as well as for same-sex and opposite-sex partners and second-degree family members.,705.0,,41223,2009,41223_2009_73501,705,1.0
"Menschen, die vor Menschenrechtsverletzungen, Kriegen und politischer Verfolgung geflohen sind, dürfen nicht abgewiesen oder abgeschoben werden.","People who have fled human rights abuses, wars and political persecution must not be turned away or deported.",201.0,,41223,2009,41223_2009_73502,201,1.0
"Es muss sichergestellt werden, dass das Grundrecht auf Asyl wahrgenommen werden kann.",It must be ensured that the fundamental right to asylum can be exercised.,201.0,,41223,2009,41223_2009_73503,201,1.0
"Alle Kinder, die hier geboren werden und deren Eltern in Deutschland leben, sollen die deutsche Staatsangehörigkeit erhalten.",All children who are born here and whose parents live in Germany should receive German citizenship.,607.0,,41223,2009,41223_2009_73506,607,1.0
Die Einbürgerung muss wieder erleichtert werden.,Naturalization must be made easier again.,607.0,,41223,2009,41223_2009_73507,607,1.0
Doppelte Staatsbürgerschaften sollten grundsätzlich möglich sein.,Dual citizenship should be possible in principle.,607.0,,41223,2009,41223_2009_73508,607,1.0
"Frauen, Menschen mit Behinderungen, Migrantinnen und Migranten sind besonders zu fördern.","Women, people with disabilities, and migrants are to be given special support.",705.0,,41223,2009,41223_2009_73511,705,1.0
• soziale Ausgrenzung von Migrantinnen und Migranten beenden:,- End the social exclusion of migrants:,503.0,,41223,2009,41223_2009_73521,503,1.0
Migrationspolitik nach arbeitsmarktlichen Nützlichkeitskriterien beenden;,End migration policy based on labor market utility criteria;,705.0,,41223,2009,41223_2009_73522,705,1.0
Familiennachzug für Kinder und gleichgeschlechtliche Lebenspartnerinnen und -partner ermöglichen;,Enable family reunification for children and same-sex partners;,705.0,,41223,2009,41223_2009_73523,705,1.0
keine Abschiebung von Menschen aus Kriegsgebieten und politisch Verfolgter;,no deportation of people from war zones and politically persecuted people;,201.0,,41223,2009,41223_2009_73524,201,1.0
Einbürgerung erleichtern;,Facilitate naturalization;,607.0,,41223,2009,41223_2009_73526,607,1.0
doppelte Staatsbürgerschaften ermöglichen;,enable dual citizenship;,607.0,,41223,2009,41223_2009_73527,607,1.0
"Die systematische Ausgrenzung von sozial Benachteiligten, Migrantinnen und Migranten, von chronisch Kranken und Menschen mit Behinderungen ist in Deutschland so extrem wie in keinem anderen europäischen Land.","The systematic exclusion of the socially disadvantaged, migrants, the chronically ill and people with disabilities is more extreme in Germany than in any other European country.",705.0,,41223,2009,41223_2009_73660,705,1.0
Migrantinnen und Migranten Chancengleichheit sichern und Ausgrenzung beenden;,Ensuring equal opportunities for migrants and ending exclusion;,705.0,,41223,2009,41223_2009_73698,705,1.0
